Subj,CC,trial,Q,F,P,Pword,Item,rt,Score
S54,cc6,135,deg,NW,unr,calm,PLOGED,643,C
S54,cc6,136,clr,HF,unr,outcome,BOARD,488,C
S54,cc6,137,deg,LF,unr,stale,JAIL,510,C
S54,cc6,138,deg,HF,unr,stiff,FINAL,552,C
S54,cc6,139,clr,NW,unr,inhale,VACK,543,C
S54,cc6,140,clr,HF,rel,cigar,SMOKE,432,C
S54,cc6,141,deg,LF,unr,prime,WASH,683,C
S54,cc6,142,deg,LF,rel,barrier,REEF,557,C
S54,cc6,143,clr,LF,unr,daring,SOCCER,1267,C
S54,cc6,144,clr,NW,unr,thirst,ABNORD,616,C
S54,cc6,145,deg,NW,unr,brain,GORT,1017,C
S54,cc6,146,deg,LF,unr,latch,GLUE,730,C
S54,cc6,147,deg,NW,unr,bourbon,GLIDEL,752,C
S54,cc6,148,clr,LF,unr,straw,FRUIT,574,C
S54,cc6,149,deg,LF,unr,tuna,GOAL,871,C
S54,cc6,150,clr,NW,unr,college,NERM,937,C
S54,cc6,151,deg,HF,unr,design,OPEN,781,C
S54,cc6,152,clr,LF,unr,skip,ACHE,640,C
S54,cc6,153,clr,NW,unr,doctor,FRIMER,678,C
S54,cc6,154,clr,NW,unr,moon,GAFT,1108,C
S54,cc6,155,clr,LF,rel,grove,ORANGE,694,C
S54,cc6,156,clr,LF,rel,warmth,HEAT,616,C
S54,cc6,157,clr,NW,unr,lose,TRANSVAME,631,C
S54,cc6,158,clr,LF,unr,symbol,BLADE,522,C
S54,cc6,159,deg,HF,unr,rooster,FIELD,680,C
S54,cc6,160,deg,NW,unr,sparrow,WERNED,678,C
S54,cc6,161,deg,NW,unr,bitter,CORTED,852,C
S54,cc6,162,deg,LF,unr,haunt,GLORY,531,C
S54,cc6,163,clr,NW,unr,stream,BIST,532,C
S54,cc6,164,deg,NW,unr,tooth,MUELED,852,C
S54,cc6,165,clr,LF,unr,pickle,TIGER,500,C
S54,cc6,166,deg,NW,unr,horror,HISHES,957,C
S54,cc6,167,clr,LF,rel,orchid,FLOWER,515,C
S54,cc6,168,deg,NW,unr,green,BIETER,672,C
S54,cc6,169,deg,LF,unr,foolish,GUILTY,684,C
S54,cc6,170,clr,HF,rel,wager,GAMBLE,521,C
S54,cc6,171,deg,NW,unr,trace,MIPER,743,C
S54,cc6,172,deg,LF,rel,carrots,BUNNY,609,C
S54,cc6,173,clr,NW,unr,sight,JIOT,1203,C
S54,cc6,174,clr,NW,unr,kill,VIRD,871,C
S54,cc6,175,deg,HF,rel,lodge,HOTEL,555,C
S54,cc6,176,clr,NW,unr,throat,BIRES,608,C
S54,cc6,177,clr,LF,unr,destiny,FISH,497,C
S54,cc6,178,clr,LF,rel,plum,PURPLE,490,C
S54,cc6,179,clr,NW,unr,icing,CONTRANAIM,608,C
S54,cc6,180,deg,NW,unr,boring,TICED,866,C
S54,cc6,181,clr,NW,unr,quart,TRANSVEEM,709,C
S54,cc6,182,deg,NW,unr,excuse,DOMP,649,C
S54,cc6,183,deg,LF,unr,referee,BRAVE,559,C
S54,cc6,184,deg,NW,unr,meeting,SEEF,966,C
S54,cc6,185,clr,HF,rel,package,PRESENT,635,C
S54,cc6,186,deg,LF,rel,pigeon,BIRD,645,C
S54,cc6,187,deg,LF,rel,bunch,BANANA,585,C
S54,cc6,188,clr,LF,unr,awkward,KING,628,C
S54,cc6,189,clr,NW,unr,drawing,KENTED,680,C
S54,cc6,190,clr,HF,unr,town,GIRL,457,C
S54,cc6,191,deg,NW,unr,minute,RERN,631,C
S54,cc6,192,deg,NW,unr,tire,RESATH,746,C
S54,cc6,193,deg,HF,rel,bush,GARDEN,535,C
S54,cc6,194,clr,NW,unr,flask,SEMINART,408,C
S54,cc6,195,deg,NW,unr,desert,REJATHED,576,C
S54,cc6,196,clr,NW,unr,ease,EXVAIM,557,C
S54,cc6,197,clr,NW,unr,bomb,HOLKS,657,C
S54,cc6,198,deg,NW,unr,funny,HIFT,554,C
S54,cc6,199,clr,LF,rel,prank,JOKE,445,C
S54,cc6,200,clr,LF,unr,grain,DEFEND,635,C
S54,cc6,201,clr,LF,unr,vest,HOSTAGE,545,C
S54,cc6,202,deg,NW,unr,sleep,DORTER,546,C
S54,cc6,203,deg,HF,rel,gender,FEMALE,517,C
S54,cc6,204,clr,NW,unr,beach,VARD,596,C
S54,cc6,205,clr,HF,rel,mare,HORSE,434,C
S54,cc6,206,clr,LF,rel,monarch,RULER,652,C
S54,cc6,207,deg,HF,rel,society,PEOPLE,500,C
S54,cc6,208,clr,HF,unr,journal,BEAR,461,C
S54,cc6,209,clr,NW,unr,cure,WELME,495,C
S54,cc6,210,clr,NW,unr,danger,CRIG,585,C
S54,cc6,211,deg,HF,rel,bench,SEAT,451,C
S54,cc6,212,clr,LF,rel,liar,CHEAT,452,C
S54,cc6,213,clr,NW,unr,skirt,REBINT,516,C
S54,cc6,214,deg,HF,unr,problem,SECOND,450,C
S54,cc6,215,deg,LF,rel,stingy,CHEAP,497,C
S54,cc6,216,clr,HF,rel,term,WORD,506,C
S54,cc6,217,deg,HF,rel,slap,FACE,500,C
S54,cc6,218,deg,NW,unr,male,BOAFE,462,E
S54,cc6,219,clr,NW,unr,step,PAFTER,632,C
S54,cc6,220,clr,LF,rel,force,PUSH,492,C
S54,cc6,221,deg,NW,unr,whip,BERE,628,C
S54,cc6,222,deg,NW,unr,sugar,MAND,502,E
S54,cc6,223,deg,NW,unr,coral,TIET,669,C
S54,cc6,224,deg,HF,unr,hike,LIQUID,520,C
S54,cc6,225,deg,NW,unr,eternal,PREPERN,646,C
S54,cc6,226,clr,HF,unr,brawl,FRIEND,635,C
S54,cc6,227,clr,HF,rel,spirit,SCHOOL,574,C
S54,cc6,228,clr,HF,rel,loop,CIRCLE,517,C
S54,cc6,229,deg,LF,rel,monk,PRIEST,564,E
S54,cc6,230,clr,NW,unr,person,VIND,613,C
S54,cc6,231,clr,NW,unr,time,ROLK,613,C
S54,cc6,232,clr,HF,rel,guide,LEAD,516,C
S54,cc6,233,clr,NW,unr,where,NENTS,515,C
S54,cc6,234,deg,NW,unr,stage,DOAF,625,C
S54,cc6,235,clr,NW,unr,risk,DIPER,611,C
S54,cc6,236,deg,HF,rel,retain,HOLD,612,C
S54,cc6,237,deg,LF,rel,croak,FROG,660,C
S54,cc6,238,clr,NW,unr,kind,GLEDER,556,C
S54,cc6,239,clr,HF,unr,justice,FINGER,546,C
S54,cc6,240,deg,LF,unr,sword,SIGN,549,C
S54,cc6,241,deg,LF,unr,pear,SODA,575,C
S54,cc6,242,deg,LF,unr,attack,SAND,520,C
S54,cc6,243,clr,NW,unr,shake,ANTIVORM,469,C
S54,cc6,244,clr,NW,unr,cement,BUCT,648,C
S54,cc6,245,deg,HF,unr,brief,TELL,560,C
S54,cc6,246,deg,LF,unr,gain,HINT,646,C
S54,cc6,247,deg,HF,unr,simple,PICK,540,C
S54,cc6,248,clr,LF,rel,thaw,MELT,557,C
S54,cc6,249,clr,HF,unr,much,YEAR,579,C
S54,cc6,250,deg,NW,unr,liver,GIPER,617,C
S54,cc6,251,clr,NW,unr,golf,PROMELP,587,C
S54,cc6,252,deg,NW,unr,dull,ENSUCT,646,C
S54,cc6,253,clr,NW,unr,fingers,FOKEL,589,C
S54,cc6,254,clr,NW,unr,game,OVERJAGE,729,C
S54,cc6,255,clr,NW,unr,boat,VIRMER,944,C
S54,cc6,256,deg,HF,unr,guest,FIGHT,533,C
S54,cc6,257,clr,NW,unr,human,GRUMS,885,C
S54,cc6,258,deg,LF,rel,snorkel,SWIM,557,C
S54,cc6,259,deg,NW,unr,neat,DURFER,547,C
S54,cc6,260,deg,HF,rel,must,HAVE,502,C
S54,cc6,261,clr,HF,unr,ideal,HANDS,516,C
S54,cc6,262,deg,LF,rel,crops,CORN,481,C
S54,cc6,263,clr,HF,unr,beam,TIRED,502,C
S54,cc6,264,clr,LF,unr,buckle,THIEF,450,C
S54,cc6,265,clr,HF,rel,tractor,PULL,434,C
S54,cc6,266,deg,HF,unr,prove,SPOT,541,C
S54,cc6,267,deg,NW,unr,palm,GACKEL,624,C
S54,cc6,268,deg,HF,unr,late,LIKE,498,C
S54,cc6,269,deg,LF,rel,send,MAIL,507,C
S54,cc6,270,deg,NW,unr,last,DIATOOF,533,C
S54,cc6,271,clr,NW,unr,plate,AJURD,630,C
S54,cc6,272,deg,HF,unr,century,MORE,457,C
S54,cc6,273,deg,LF,unr,graft,DUCK,602,C
S54,cc6,274,clr,NW,unr,clove,JAMPER,567,C
S54,cc6,275,deg,NW,unr,chalk,DOLFIN,1244,C
S54,cc6,276,deg,NW,unr,coke,SELP,956,E
S54,cc6,277,clr,LF,unr,hope,SCARE,699,C
S54,cc6,278,clr,NW,unr,correct,FODE,574,C
S54,cc6,279,clr,LF,rel,spider,INSECT,501,C
S54,cc6,280,deg,HF,rel,brave,STRONG,546,C
S54,cc6,281,clr,HF,unr,free,HEART,453,C
S54,cc6,282,deg,LF,unr,crumb,FORGIVE,564,C
S54,cc6,283,deg,HF,rel,pity,SORRY,493,C
S54,cc6,284,clr,NW,unr,fishing,TELD,804,C
S54,cc6,285,clr,NW,unr,biscuit,TORD,827,C
S54,cc6,286,clr,NW,unr,learn,PARN,903,C
S54,cc6,287,deg,LF,unr,stomach,JUMP,577,C
S54,cc6,288,clr,LF,rel,musk,SCENT,540,C
S54,cc6,289,deg,LF,rel,wisdom,SMART,554,C
S54,cc6,290,clr,NW,unr,stand,HITY,572,C
S54,cc6,291,clr,HF,rel,steam,ENGINE,469,C
S54,cc6,292,deg,LF,rel,yarn,WOOL,712,C
S54,cc6,293,deg,NW,unr,early,UNJEED,602,C
S54,cc6,294,clr,NW,unr,stain,SACE,856,C
S54,cc6,295,deg,NW,unr,drunk,STAPEL,636,E
S54,cc6,296,deg,NW,unr,solid,HERME,778,C
S54,cc6,297,clr,HF,unr,plow,MORNING,538,C
S54,cc6,298,clr,NW,unr,launch,HORME,603,C
S54,cc6,299,clr,HF,rel,routine,SAME,568,C
S54,cc6,300,clr,HF,rel,just,RIGHT,912,C
S54,cc6,301,clr,LF,unr,snail,SNAKE,540,C
S54,cc6,302,deg,NW,unr,neck,FELD,875,C
S54,cc6,303,clr,HF,rel,costume,PARTY,513,C
S54,cc6,304,deg,NW,unr,push,BIAL,751,C
S54,cc6,305,deg,NW,unr,perfume,MEROT,842,C
S54,cc6,306,clr,LF,rel,burst,BALLOON,552,C
S54,cc6,307,deg,NW,unr,hoop,TASHED,986,C
S54,cc6,308,deg,HF,rel,logic,THINK,534,C
S54,cc6,309,deg,LF,rel,rail,TRAIN,534,C
S54,cc6,310,clr,HF,unr,parent,ALONE,518,C
S54,cc6,311,deg,NW,unr,cash,VOLKEL,563,C
S54,cc6,312,deg,NW,unr,crowd,HADER,713,C
S54,cc6,313,deg,LF,unr,seal,HUNGER,573,C
S54,cc6,314,deg,NW,unr,sketch,FANTOM,645,C
S54,cc6,315,deg,NW,unr,dark,GAKER,714,C
S54,cc6,316,clr,LF,unr,noisy,THREAD,495,C
S54,cc6,317,clr,NW,unr,garlic,TOOMS,633,C
S54,cc6,318,deg,NW,unr,wasted,WEERD,827,C
S54,cc6,319,deg,NW,unr,boots,DERON,646,C
S54,cc6,320,clr,NW,unr,turtle,DISMONG,732,C
S54,cc6,321,clr,NW,unr,drink,DEHIET,613,C
S54,cc6,322,deg,NW,unr,exam,SARTED,918,C
S54,cc6,323,deg,NW,unr,onion,POAT,611,C
S54,cc6,324,deg,LF,rel,scary,FRIGHT,642,C
S54,cc6,325,deg,HF,rel,length,LONG,857,C
S54,cc6,326,clr,NW,unr,value,PREHOIN,554,C
S54,cc6,327,deg,NW,unr,rose,FLIMER,780,C
S54,cc6,328,clr,NW,unr,stub,TILKER,795,C
S54,cc6,329,clr,NW,unr,shape,ABLERM,657,C
S54,cc6,330,deg,NW,unr,peel,NAFTS,587,C
S54,cc6,331,deg,LF,unr,reel,NICE,564,C
S54,cc6,332,clr,LF,rel,ounce,PINT,539,C
S54,cc6,333,clr,LF,unr,juggler,UGLY,542,C
S54,cc6,334,deg,HF,unr,shadow,FRONT,561,C
S54,cc6,335,clr,LF,unr,subtle,WEIGHT,519,C
S54,cc6,336,clr,HF,unr,handle,PLANE,499,C
S54,cc6,337,deg,NW,unr,sail,WIET,650,C
S54,cc6,338,clr,HF,rel,decide,KNOW,433,C
S54,cc6,339,deg,HF,unr,cuddle,WRITE,587,C
S54,cc6,340,clr,NW,unr,future,REGEEP,519,C
S54,cc6,341,deg,NW,unr,racket,BAVE,644,C
S54,cc6,342,clr,HF,unr,moment,ANSWER,490,C
S54,cc6,343,deg,HF,unr,pilot,CARE,690,C
S54,cc6,344,clr,NW,unr,dress,MUCTS,563,C
S54,cc6,345,deg,NW,unr,village,SAMP,665,C
S54,cc6,346,deg,LF,rel,toaster,OVEN,563,C
S54,cc6,347,deg,NW,unr,robber,DERD,584,C
S54,cc6,348,deg,NW,unr,strange,NONWAIM,581,C
S54,cc6,349,deg,LF,rel,fury,ANGER,492,C
S54,cc6,350,clr,NW,unr,place,VELLS,501,C
S54,cc6,351,clr,NW,unr,lump,VARED,574,C
S54,cc6,352,clr,NW,unr,magic,SUBDOOP,598,C
S54,cc6,353,deg,NW,unr,price,DATHE,659,C
S54,cc6,354,clr,NW,unr,judge,DIATHED,527,C
S54,cc6,355,deg,NW,unr,husk,DEAT,749,C
S54,cc6,356,clr,HF,unr,mayor,COLD,502,C
S54,cc6,357,deg,NW,unr,cough,GEENER,529,C
S54,cc6,358,clr,NW,unr,rock,NAIN,499,E
S54,cc6,359,deg,NW,unr,grizzly,PRALE,677,C
S54,cc6,360,deg,NW,unr,helium,INTERVESS,1058,C
S54,cc6,361,deg,HF,unr,counsel,FLOOR,763,C
S54,cc6,362,deg,LF,rel,trench,COAT,586,C
S54,cc6,363,clr,HF,rel,glove,HAND,500,C
S54,cc6,364,deg,HF,unr,frost,CITY,559,C
S54,cc6,365,deg,NW,unr,mammal,SORN,677,C
S54,cc6,366,clr,LF,rel,missile,ROCKET,579,C
S54,cc6,367,deg,NW,unr,sheep,PURD,667,C
S54,cc6,368,deg,LF,unr,waves,MOUSE,566,C
S54,cc6,369,deg,LF,unr,robbery,SHOE,715,C
S54,cc6,370,deg,NW,unr,whiskey,FASHIN,673,C
S54,cc6,371,clr,NW,unr,tale,BRIPED,653,C
S54,cc6,372,clr,LF,unr,plead,DUMB,708,C
S54,cc6,373,clr,LF,unr,team,COWBOY,760,C
S54,cc6,374,clr,NW,unr,corpse,BOULER,614,C
S54,cc6,375,deg,NW,unr,star,NADER,777,C
S54,cc6,376,clr,NW,unr,ivory,PIDER,824,C
S54,cc6,377,deg,NW,unr,beer,LURB,660,C
S54,cc6,378,clr,HF,rel,vary,CHANGE,508,C
S54,cc6,379,clr,NW,unr,past,PROLEEL,550,C
S54,cc6,380,clr,HF,rel,pack,BACK,506,C
S54,cc6,381,clr,NW,unr,prison,TEAPS,644,C
S54,cc6,382,deg,HF,rel,serial,NUMBER,539,C
S54,cc6,383,clr,NW,unr,pool,JASHES,523,C
S54,cc6,384,deg,NW,unr,square,REMOLKS,599,C
S54,cc6,385,clr,NW,unr,area,GASER,576,C
S54,cc6,386,clr,LF,unr,dungeon,BREAD,503,C
S54,cc6,387,clr,LF,unr,fray,SEAFOOD,514,C
S54,cc6,388,clr,HF,unr,side,DARK,462,C
S54,cc6,389,deg,NW,unr,abuse,CAID,493,C
S54,cc6,390,deg,LF,rel,robe,BATH,438,C
S54,cc6,391,deg,LF,rel,oval,ROUND,595,C
S54,cc6,392,clr,HF,unr,gate,MAKE,513,E
S54,cc6,393,clr,NW,unr,saltine,PROGOLLS,887,C
S54,cc6,394,clr,NW,unr,liberty,TRUDE,445,E
S54,cc6,395,clr,LF,rel,impact,CRASH,533,C
S54,cc6,396,deg,NW,unr,hate,FRID,565,C
S54,cc6,397,deg,LF,unr,cobra,SLIMY,826,C
S54,cc6,398,deg,NW,unr,drug,VELP,581,C
S54,cc6,399,deg,HF,unr,gravity,STUDY,625,C
S54,cc6,400,deg,HF,rel,bleach,WHITE,533,C
S54,cc6,401,clr,NW,unr,tall,FOOR,501,E
S54,cc6,402,clr,LF,rel,physics,MATH,584,C
S54,cc6,403,deg,LF,rel,mule,DONKEY,723,C
S54,cc6,404,deg,NW,unr,child,GLIPS,601,C
S54,cc6,405,deg,NW,unr,atom,KOOPER,725,C
S54,cc6,406,deg,NW,unr,avenue,POSTSIRM,971,C
S54,cc6,407,clr,NW,unr,giggle,JAINS,644,C
S54,cc6,408,deg,NW,unr,chair,UNSOADER,570,C
S54,cc6,409,clr,LF,unr,mints,VAMPIRE,657,C
S54,cc6,410,deg,HF,unr,broken,COST,570,C
S54,cc6,411,deg,NW,unr,dislike,TORM,642,C
S54,cc6,412,deg,NW,unr,singer,PROWAMP,665,C
S54,cc6,413,deg,NW,unr,artery,VACER,643,C
S54,cc6,414,clr,HF,rel,scalp,HEAD,472,C
S54,cc6,415,deg,LF,rel,seam,PANTS,668,C
S54,cc6,416,clr,LF,rel,wedding,BELL,599,C
S54,cc6,417,deg,NW,unr,muffin,VEEP,820,C
S54,cc6,418,clr,LF,rel,anxiety,NERVOUS,589,C
S54,cc6,419,clr,NW,unr,wallet,FRAGER,680,C
S54,cc6,420,clr,LF,rel,mask,HIDE,630,C
S54,cc6,421,deg,NW,unr,munch,NOOPS,617,C
S54,cc6,422,deg,LF,unr,outlaw,SPORT,585,C
S54,cc6,423,clr,NW,unr,rhythm,FAFT,723,C
S54,cc6,424,deg,NW,unr,spank,GOIL,668,C
S54,cc6,425,deg,NW,unr,lion,NEEPS,600,C
S54,cc6,426,deg,HF,rel,some,MANY,661,C
S54,cc6,427,clr,HF,rel,jeans,BLUE,685,C
S54,cc6,428,deg,LF,rel,offend,HURT,683,C
S54,cc6,429,clr,HF,rel,compass,POINT,569,C
S54,cc6,430,clr,HF,rel,core,CENTER,721,C
S54,cc6,431,clr,HF,rel,exhale,BREATH,615,C
S54,cc6,432,clr,NW,unr,gift,PAME,711,C
S54,cc6,433,clr,NW,unr,aunt,BLIDE,794,C
S54,cc6,434,clr,HF,unr,marble,HELP,525,C
S54,cc6,435,clr,NW,unr,middle,SUBRUCT,731,C
S54,cc6,436,clr,NW,unr,movie,WOILY,771,C
S54,cc6,437,clr,NW,unr,fangs,ROOR,725,C
S54,cc6,438,clr,HF,unr,fact,MOUTH,555,C
S54,cc6,439,clr,NW,unr,cracker,VIRED,605,C
S54,cc6,440,deg,NW,unr,baby,GIREN,699,C
S54,cc6,441,deg,HF,rel,mirage,VISION,603,C
S54,cc6,442,clr,NW,unr,saber,FOOMS,568,C
S54,cc6,443,deg,NW,unr,slither,SOOFS,609,C
S54,cc6,444,clr,NW,unr,trash,FONGE,576,C
S54,cc6,445,clr,LF,rel,mussel,OYSTER,570,C
S54,cc6,446,clr,LF,rel,pound,PUPPY,658,C
S54,cc6,447,deg,NW,unr,stud,JACE,620,C
S54,cc6,448,clr,HF,rel,since,WHEN,544,C
S54,cc6,449,deg,NW,unr,sweet,PORDLY,739,C
S54,cc6,450,deg,HF,rel,domain,HOME,508,C
S54,cc6,451,clr,NW,unr,bacon,ROFT,550,C
S54,cc6,452,deg,NW,unr,nest,REJONG,600,C
S54,cc6,453,deg,NW,unr,span,NIRT,631,C
S54,cc6,454,deg,HF,rel,knock,DOOR,489,C
S54,cc6,455,deg,NW,unr,clam,GLIM,531,C
S54,cc6,456,deg,NW,unr,skinny,JOAD,610,C
S54,cc6,457,deg,HF,unr,scout,COUNTRY,531,C
S54,cc6,458,clr,LF,unr,polite,POLE,658,C
S54,cc6,459,clr,HF,unr,appeal,NIGHT,572,C
S54,cc6,460,deg,NW,unr,pond,BAGES,612,C
S54,cc6,461,deg,NW,unr,lonely,TODELL,659,C
S54,cc6,462,clr,HF,unr,pour,WALK,508,C
S54,cc6,463,deg,NW,unr,receive,TRIVEEF,552,C
S54,cc6,464,deg,NW,unr,watch,UNFERO,523,C
S54,cc6,465,clr,NW,unr,find,HEAN,616,C
S54,cc6,466,clr,NW,unr,worst,NAKE,523,E
S54,cc6,467,deg,HF,rel,storage,SPACE,644,C
S54,cc6,468,deg,LF,unr,scar,VEIN,588,E
S54,cc6,469,clr,HF,rel,bring,TAKE,545,C
S54,cc6,470,deg,NW,unr,cape,EXMIRD,516,C
S54,cc6,471,deg,NW,unr,razor,NIDE,722,C
S54,cc6,472,clr,LF,unr,quail,SKIN,599,C
S54,cc6,473,deg,NW,unr,stove,UNBERM,549,C
S54,cc6,474,clr,HF,unr,meadow,STREET,505,C
S54,cc6,475,deg,NW,unr,measure,PRENITY,820,C
S54,cc6,476,clr,NW,unr,death,HESTEL,606,C
S54,cc6,477,clr,LF,unr,famine,STAMP,639,C
S54,cc6,478,deg,LF,rel,towel,SHOWER,629,C
S54,cc6,479,deg,LF,unr,walrus,GUILT,712,C
S54,cc6,480,clr,NW,unr,fill,PORM,617,C
S55,cc7,1,clr,NW,unr,sail,FOOMS,536,C
S55,cc7,2,clr,NW,unr,calm,GRUMS,664,C
S55,cc7,3,clr,NW,unr,sweet,CONTRANAIM,675,C
S55,cc7,4,deg,HF,rel,fact,FIGURE,560,C
S55,cc7,5,deg,HF,unr,gray,BREATH,550,C
S55,cc7,6,deg,NW,unr,drawing,FARPER,604,C
S55,cc7,7,clr,NW,unr,motor,VORD,634,C
S55,cc7,8,deg,NW,unr,saber,WIET,829,C
S55,cc7,9,deg,HF,rel,journal,WRITE,518,C
S55,cc7,10,clr,HF,rel,guest,FRIEND,501,C
S55,cc7,11,clr,NW,unr,algebra,GASER,557,C
S55,cc7,12,clr,NW,unr,lion,TRANSVEEM,644,C
S55,cc7,13,clr,NW,unr,green,ROLK,1000,C
S55,cc7,14,deg,NW,unr,learn,SORN,647,C
S55,cc7,15,clr,LF,rel,graft,SKIN,476,C
S55,cc7,16,clr,LF,rel,gain,WEIGHT,434,E
S55,cc7,17,deg,HF,unr,slap,BACK,487,C
S55,cc7,18,clr,NW,unr,pond,FANDER,672,C
S55,cc7,19,deg,NW,unr,place,FELD,1034,C
S55,cc7,20,clr,HF,rel,novel,READ,595,C
S55,cc7,21,clr,HF,rel,tank,ARMY,637,C
S55,cc7,22,clr,NW,unr,worth,GIAL,659,C
S55,cc7,23,deg,NW,unr,shiver,DEAT,717,C
S55,cc7,24,clr,LF,unr,flannel,SWIM,531,C
S55,cc7,25,deg,LF,unr,hawk,CARDS,613,C
S55,cc7,26,clr,LF,rel,haunt,SCARE,517,C
S55,cc7,27,clr,NW,unr,chair,INTERMIET,562,C
S55,cc7,28,deg,HF,unr,society,SAME,537,C
S55,cc7,29,clr,HF,rel,lips,MOUTH,553,C
S55,cc7,30,clr,LF,unr,thaw,TRAIN,507,C
S55,cc7,31,deg,HF,unr,some,KNOW,551,C
S55,cc7,32,clr,NW,unr,dull,REET,906,C
S55,cc7,33,deg,NW,unr,future,GLIPS,725,E
S55,cc7,34,clr,NW,unr,violet,GOUPER,1109,C
S55,cc7,35,clr,LF,unr,mussel,BANANA,569,C
S55,cc7,36,deg,NW,unr,plain,GROPEL,672,C
S55,cc7,37,clr,NW,unr,stud,DIAKOME,732,C
S55,cc7,38,deg,LF,unr,yarn,JUICE,628,C
S55,cc7,39,clr,HF,rel,private,ALONE,600,C
S55,cc7,40,clr,LF,unr,wedding,STICKY,581,C
S55,cc7,41,deg,NW,unr,pool,HADER,588,C
S55,cc7,42,clr,NW,unr,virtue,HICE,1016,C
S55,cc7,43,clr,NW,unr,meeting,VARD,1065,E
S55,cc7,44,deg,NW,unr,boat,EXMIRD,702,C
S55,cc7,45,clr,NW,unr,star,HEAN,658,C
S55,cc7,46,deg,NW,unr,dead,MESTED,746,C
S55,cc7,47,deg,NW,unr,rhythm,MAND,724,C
S55,cc7,48,clr,HF,unr,pack,FACE,537,C
S55,cc7,49,clr,LF,unr,impact,REEF,750,C
S55,cc7,50,deg,NW,unr,past,UNCHIM,617,C
S55,cc7,51,clr,HF,rel,cuddle,BEAR,474,C
S55,cc7,52,clr,LF,rel,seal,STAMP,477,C
S55,cc7,53,clr,NW,unr,onion,PAME,417,E
S55,cc7,54,deg,HF,unr,voice,CASE,533,C
S55,cc7,55,deg,HF,rel,marble,FLOOR,533,C
S55,cc7,56,clr,NW,unr,weak,VIRD,486,C
S55,cc7,57,deg,NW,unr,closet,TRANSHORD,684,C
S55,cc7,58,deg,LF,unr,uniform,ORANGE,521,C
S55,cc7,59,clr,HF,rel,shadow,DARK,455,C
S55,cc7,60,deg,NW,unr,garlic,DURFER,551,C
S55,cc7,61,deg,HF,rel,examine,STUDY,1050,C
S55,cc7,62,clr,LF,rel,outlaw,COWBOY,466,C
S55,cc7,63,clr,NW,unr,whip,NERM,694,C
S55,cc7,64,clr,NW,unr,avenue,OVERWEEF,647,C
S55,cc7,65,deg,NW,unr,middle,FASHIN,731,C
S55,cc7,66,clr,LF,unr,curse,SHOWER,615,C
S55,cc7,67,deg,NW,unr,drink,VACER,599,C
S55,cc7,68,clr,LF,unr,prune,WOOL,548,C
S55,cc7,69,deg,HF,rel,moment,SECOND,711,E
S55,cc7,70,clr,NW,unr,boring,DORNER,694,C
S55,cc7,71,deg,NW,unr,kill,OVERTAGE,725,C
S55,cc7,72,clr,NW,unr,eternal,BIRES,619,E
S55,cc7,73,clr,NW,unr,stage,MIAL,681,C
S55,cc7,74,clr,NW,unr,muffin,PAIME,694,C
S55,cc7,75,deg,NW,unr,pain,NIRT,824,C
S55,cc7,76,clr,HF,rel,century,YEAR,850,C
S55,cc7,77,clr,HF,unr,tractor,VISION,675,C
S55,cc7,78,deg,NW,unr,time,BIETER,688,C
S55,cc7,79,clr,HF,unr,glove,FEMALE,658,C
S55,cc7,80,deg,NW,unr,beach,SEEF,697,C
S55,cc7,81,clr,NW,unr,helium,GINED,1226,C
S55,cc7,82,deg,NW,unr,spook,CORTED,997,E
S55,cc7,83,clr,LF,unr,anxiety,COAT,619,C
S55,cc7,84,deg,HF,rel,town,COUNTRY,538,C
S55,cc7,85,clr,LF,unr,plum,BATH,556,C
S55,cc7,86,clr,NW,unr,wasted,VABY,673,C
S55,cc7,87,deg,NW,unr,kind,BOAFE,843,C
S55,cc7,88,clr,NW,unr,husk,NIFTS,601,C
S55,cc7,89,deg,LF,rel,stuck,GLUE,648,C
S55,cc7,90,clr,LF,rel,scallop,SEAFOOD,670,C
S55,cc7,91,clr,NW,unr,hate,POAL,951,C
S55,cc7,92,clr,HF,rel,gloves,HANDS,715,C
S55,cc7,93,clr,HF,rel,frost,COLD,545,C
S55,cc7,94,clr,LF,unr,spider,FROG,788,C
S55,cc7,95,deg,LF,rel,squeak,MOUSE,1046,C
S55,cc7,96,clr,HF,unr,just,THINK,543,C
S55,cc7,97,clr,NW,unr,racket,DEST,501,E
S55,cc7,98,clr,LF,unr,pound,MAIL,438,C
S55,cc7,99,deg,LF,rel,polite,NICE,468,C
S55,cc7,100,clr,NW,unr,coke,TILKER,680,C
S55,cc7,101,deg,LF,rel,awkward,WEIRD,564,C
S55,cc7,102,clr,NW,unr,male,GLEDER,622,C
S55,cc7,103,clr,NW,unr,coral,DISMONG,606,C
S55,cc7,104,deg,NW,unr,game,FLIMER,1131,C
S55,cc7,105,clr,LF,rel,stale,BREAD,500,C
S55,cc7,106,clr,HF,unr,reality,DOOR,476,C
S55,cc7,107,deg,NW,unr,sight,DERD,530,C
S55,cc7,108,clr,NW,unr,dark,NOAL,595,C
S55,cc7,109,clr,NW,unr,piece,ANTIVORM,544,C
S55,cc7,110,deg,HF,rel,gate,OPEN,643,C
S55,cc7,111,deg,LF,rel,vest,JACKET,520,C
S55,cc7,112,clr,NW,unr,price,MEERS,567,C
