Subj,Item,trial,Freq,Prime,Qlty,lagQlty,lagTrgt,rt,F,P,Q,lQ,lT,rrt,trial.c
S51,PARTY,392,high,unrelated,degraded,clear,word,817,-1,1,1,-1,-1,-1.2239902080783354,152
S51,CAKE,394,low,unrelated,clear,clear,nonword,529,1,1,-1,-1,1,-1.890359168241966,154
S51,CITY,396,high,related,degraded,clear,nonword,762,-1,-1,1,-1,1,-1.3123359580052494,156
S51,CORN,397,low,related,clear,degraded,word,698,1,-1,-1,1,-1,-1.4326647564469914,157
S51,SAND,398,low,related,degraded,clear,word,640,1,-1,1,-1,-1,-1.5625,158
S51,MELT,399,low,unrelated,degraded,degraded,word,712,1,1,1,1,-1,-1.404494382022472,159
S51,HAIR,402,high,related,clear,clear,nonword,754,-1,-1,-1,-1,1,-1.3262599469496021,162
S51,MONKEY,403,low,related,degraded,clear,word,610,1,-1,1,-1,-1,-1.639344262295082,163
S51,KNOW,404,high,unrelated,degraded,degraded,word,709,-1,1,1,1,-1,-1.4104372355430184,164
S51,HAVE,409,high,related,clear,clear,nonword,588,-1,-1,-1,-1,1,-1.7006802721088434,169
S51,BALLOON,410,low,unrelated,degraded,clear,word,1018,1,1,1,-1,-1,-0.9823182711198428,170
S51,JUMP,412,low,related,degraded,degraded,nonword,1688,1,-1,1,1,1,-0.5924170616113744,172
S51,BOARD,413,high,unrelated,clear,degraded,word,804,-1,1,-1,1,-1,-1.243781094527363,173
S51,GUILT,415,low,related,degraded,degraded,nonword,681,1,-1,1,1,1,-1.4684287812041117,175
S51,PLANT,416,high,related,clear,degraded,word,810,-1,-1,-1,1,-1,-1.2345679012345678,176
S51,READ,417,high,unrelated,clear,clear,word,821,-1,1,-1,-1,-1,-1.218026796589525,177
S51,SPACE,418,high,related,clear,clear,word,898,-1,-1,-1,-1,-1,-1.1135857461024499,178
S51,BOAT,419,high,unrelated,clear,clear,word,864,-1,1,-1,-1,-1,-1.1574074074074074,179
S51,FRONT,421,high,related,degraded,clear,nonword,779,-1,-1,1,-1,1,-1.2836970474967908,181
S51,HIDE,422,low,unrelated,degraded,degraded,word,753,1,1,1,1,-1,-1.3280212483399734,182
S51,NUMBER,423,high,related,clear,degraded,word,578,-1,-1,-1,1,-1,-1.7301038062283738,183
S51,SWIM,424,low,related,clear,clear,word,624,1,-1,-1,-1,-1,-1.6025641025641026,184
S51,MANY,430,high,related,clear,degraded,nonword,820,-1,-1,-1,1,1,-1.2195121951219512,190
S51,REASON,437,high,unrelated,degraded,degraded,nonword,1302,-1,1,1,1,1,-0.7680491551459293,197
S51,FIELD,438,high,related,degraded,degraded,word,612,-1,-1,1,1,-1,-1.6339869281045751,198
S51,NAVY,440,low,unrelated,clear,degraded,nonword,645,1,1,-1,1,1,-1.550387596899225,200
S51,THIEF,445,low,unrelated,clear,degraded,nonword,1233,1,1,-1,1,1,-0.8110300081103001,205
S51,SPOT,446,high,related,degraded,clear,word,722,-1,-1,1,-1,-1,-1.3850415512465375,206
S51,TUNE,447,low,unrelated,degraded,degraded,word,586,1,1,1,1,-1,-1.7064846416382253,207
S51,UGLY,448,low,unrelated,clear,degraded,word,600,1,1,-1,1,-1,-1.6666666666666667,208
S51,GUILTY,449,low,related,degraded,clear,word,696,1,-1,1,-1,-1,-1.4367816091954022,209
S51,FACE,451,high,related,clear,degraded,nonword,785,-1,-1,-1,1,1,-1.2738853503184713,211
S51,JUICE,454,low,unrelated,degraded,clear,nonword,698,1,1,1,-1,1,-1.4326647564469914,214
S51,HAND,455,high,unrelated,degraded,degraded,word,671,-1,1,1,1,-1,-1.4903129657228018,215
S51,CHANGE,457,high,unrelated,degraded,clear,nonword,600,-1,1,1,-1,1,-1.6666666666666667,217
S51,HARD,460,high,related,clear,clear,nonword,644,-1,-1,-1,-1,1,-1.5527950310559007,220
S51,KING,463,low,unrelated,clear,degraded,nonword,562,1,1,-1,1,1,-1.7793594306049823,223
S51,BATH,464,low,related,clear,clear,word,715,1,-1,-1,-1,-1,-1.3986013986013985,224
S51,FRUIT,466,low,unrelated,clear,clear,nonword,662,1,1,-1,-1,1,-1.5105740181268883,226
S51,BUNNY,467,low,related,clear,clear,word,900,1,-1,-1,-1,-1,-1.1111111111111112,227
S51,WHEN,468,high,unrelated,degraded,clear,word,977,-1,1,1,-1,-1,-1.0235414534288638,228
S51,SEAT,473,high,related,clear,degraded,nonword,712,-1,-1,-1,1,1,-1.404494382022472,233
S51,GARDEN,474,high,related,clear,clear,word,1601,-1,-1,-1,-1,-1,-0.6246096189881324,234
S51,NURSE,479,low,related,clear,clear,nonword,712,1,-1,-1,-1,1,-1.404494382022472,239
S52,RULER,3,low,related,degraded,clear,nonword,780,1,-1,1,-1,1,-1.2820512820512822,-237
S52,EGGS,4,low,unrelated,degraded,degraded,word,897,1,1,1,1,-1,-1.1148272017837235,-236
S52,GLUE,5,low,unrelated,clear,degraded,word,895,1,1,-1,1,-1,-1.1173184357541899,-235
S52,PEOPLE,7,high,unrelated,degraded,degraded,nonword,780,-1,1,1,1,1,-1.2820512820512822,-233
S52,SIGN,8,low,unrelated,clear,degraded,word,736,1,1,-1,1,-1,-1.358695652173913,-232
S52,FATHER,9,high,unrelated,clear,clear,word,1068,-1,1,-1,-1,-1,-0.9363295880149812,-231
S52,SCHOOL,10,high,related,degraded,clear,word,762,-1,-1,1,-1,-1,-1.3123359580052494,-230
S52,DESTROY,11,high,related,degraded,degraded,word,665,-1,-1,1,1,-1,-1.5037593984962405,-229
S52,STORM,17,low,unrelated,degraded,degraded,nonword,641,1,1,1,1,1,-1.5600624024960998,-223
S52,CITY,20,high,unrelated,clear,clear,nonword,1300,-1,1,-1,-1,1,-0.7692307692307693,-220
S52,PLAY,21,high,related,degraded,clear,word,882,-1,-1,1,-1,-1,-1.1337868480725624,-219
S52,SWIM,23,low,unrelated,degraded,clear,nonword,712,1,1,1,-1,1,-1.404494382022472,-217
S52,VEIN,26,low,unrelated,clear,clear,nonword,734,1,1,-1,-1,1,-1.3623978201634876,-214
S52,TRAIN,27,low,unrelated,degraded,clear,word,826,1,1,1,-1,-1,-1.2106537530266344,-213
S52,MEAN,29,high,unrelated,degraded,clear,nonword,821,-1,1,1,-1,1,-1.218026796589525,-211
S52,WINE,32,high,unrelated,degraded,degraded,nonword,740,-1,1,1,1,1,-1.3513513513513513,-208
S52,POINT,33,high,related,degraded,degraded,word,1105,-1,-1,1,1,-1,-0.9049773755656109,-207
S52,FIGURE,34,high,unrelated,clear,degraded,word,888,-1,1,-1,1,-1,-1.1261261261261262,-206
S52,WALK,35,high,related,clear,clear,word,659,-1,-1,-1,-1,-1,-1.5174506828528074,-205
S52,MATH,37,low,related,degraded,clear,nonword,712,1,-1,1,-1,1,-1.404494382022472,-203
S52,HOME,38,high,unrelated,degraded,degraded,word,721,-1,1,1,1,-1,-1.3869625520110958,-202
S52,LOUD,41,low,unrelated,clear,degraded,nonword,786,1,1,-1,1,1,-1.272264631043257,-199
S52,HEAD,43,high,related,degraded,clear,nonword,539,-1,-1,1,-1,1,-1.8552875695732838,-197
S52,PRIEST,44,low,unrelated,degraded,degraded,word,641,1,1,1,1,-1,-1.5600624024960998,-196
S52,GRASS,45,high,unrelated,clear,degraded,word,618,-1,1,-1,1,-1,-1.6181229773462784,-195
S52,EARTH,46,high,related,clear,clear,word,526,-1,-1,-1,-1,-1,-1.9011406844106464,-194
S52,MORNING,47,high,related,clear,clear,word,530,-1,-1,-1,-1,-1,-1.8867924528301887,-193
S52,SCARE,48,low,related,clear,clear,word,628,1,-1,-1,-1,-1,-1.5923566878980893,-192
S52,HIDE,52,low,related,degraded,degraded,nonword,1072,1,-1,1,1,1,-0.9328358208955224,-188
S52,SPORT,54,low,unrelated,clear,clear,nonword,966,1,1,-1,-1,1,-1.0351966873706004,-186
S52,MORE,55,high,unrelated,clear,clear,word,689,-1,1,-1,-1,-1,-1.4513788098693758,-185
S52,PUSH,56,low,related,degraded,clear,word,820,1,-1,1,-1,-1,-1.2195121951219512,-184
S52,JOKE,57,low,related,degraded,degraded,word,914,1,-1,1,1,-1,-1.0940919037199124,-183
S52,ROUND,62,low,unrelated,degraded,clear,nonword,517,1,1,1,-1,1,-1.9342359767891684,-178
S52,WEIRD,64,low,unrelated,clear,degraded,nonword,556,1,1,-1,1,1,-1.7985611510791366,-176
S52,FISH,67,low,related,clear,clear,nonword,656,1,-1,-1,-1,1,-1.524390243902439,-173
S52,WRITE,68,high,unrelated,clear,clear,word,1340,-1,1,-1,-1,-1,-0.746268656716418,-172
S52,TIRED,69,high,related,clear,clear,word,720,-1,-1,-1,-1,-1,-1.3888888888888888,-171
S52,HORSE,70,high,related,degraded,clear,word,552,-1,-1,1,-1,-1,-1.8115942028985508,-170
S52,HELP,72,high,related,clear,clear,nonword,820,-1,-1,-1,-1,1,-1.2195121951219512,-168
S52,ORANGE,75,low,related,degraded,clear,nonword,723,1,-1,1,-1,1,-1.3831258644536653,-165
S52,BATH,76,low,unrelated,degraded,degraded,word,731,1,1,1,1,-1,-1.3679890560875514,-164
S52,GUILTY,77,low,unrelated,clear,degraded,word,629,1,1,-1,1,-1,-1.589825119236884,-163
S52,BOARD,80,high,related,clear,clear,nonword,655,-1,-1,-1,-1,1,-1.5267175572519085,-160
S52,HEAT,84,low,related,degraded,degraded,nonword,634,1,-1,1,1,1,-1.5772870662460567,-156
S52,FIRE,85,high,unrelated,degraded,degraded,word,752,-1,1,1,1,-1,-1.3297872340425532,-155
S52,MOUSE,89,low,unrelated,clear,degraded,nonword,639,1,1,-1,1,1,-1.5649452269170578,-151
S52,GONE,91,high,related,degraded,degraded,nonword,677,-1,-1,1,1,1,-1.4771048744460857,-149
S52,STONE,94,high,unrelated,clear,degraded,nonword,534,-1,1,-1,1,1,-1.8726591760299625,-146
S52,FIELD,95,high,unrelated,clear,clear,word,505,-1,1,-1,-1,-1,-1.9801980198019802,-145
S52,MOUTH,96,high,related,clear,clear,word,504,-1,-1,-1,-1,-1,-1.9841269841269842,-144
S52,ANGER,103,low,unrelated,degraded,clear,nonword,825,1,1,1,-1,1,-1.2121212121212122,-137
S52,STREET,106,high,related,clear,clear,nonword,1090,-1,-1,-1,-1,1,-0.9174311926605505,-134
S52,MIND,109,high,related,clear,clear,nonword,570,-1,-1,-1,-1,1,-1.7543859649122806,-131
S52,GIVE,110,high,related,clear,clear,word,531,-1,-1,-1,-1,-1,-1.8832391713747645,-130
S52,GAMBLE,112,high,related,degraded,degraded,nonword,677,-1,-1,1,1,1,-1.4771048744460857,-128
S52,SECOND,116,high,unrelated,clear,clear,nonword,568,-1,1,-1,-1,1,-1.7605633802816902,-124
S52,BEST,117,high,unrelated,clear,clear,word,531,-1,1,-1,-1,-1,-1.8832391713747645,-123
S52,FINAL,118,high,unrelated,clear,clear,word,454,-1,1,-1,-1,-1,-2.202643171806167,-122
S52,HINT,119,low,unrelated,clear,clear,word,441,1,1,-1,-1,-1,-2.2675736961451247,-121
S52,WITCH,120,low,related,degraded,clear,word,586,1,-1,1,-1,-1,-1.7064846416382253,-120
S52,GOAL,121,low,unrelated,clear,degraded,word,439,1,1,-1,1,-1,-2.277904328018223,-119
S52,SMART,125,low,unrelated,degraded,degraded,nonword,856,1,1,1,1,1,-1.1682242990654206,-115
S52,BALLOON,136,low,related,degraded,degraded,nonword,644,1,-1,1,1,1,-1.5527950310559007,-104
S52,PURPLE,138,low,related,degraded,degraded,nonword,871,1,-1,1,1,1,-1.148105625717566,-102
S52,FRONT,140,high,unrelated,clear,degraded,nonword,612,-1,1,-1,1,1,-1.6339869281045751,-100
S52,NUMBER,142,high,unrelated,degraded,degraded,nonword,544,-1,1,1,1,1,-1.838235294117647,-98
S52,MANY,146,high,unrelated,degraded,clear,nonword,695,-1,1,1,-1,1,-1.4388489208633093,-94
S52,STAMP,149,low,related,clear,degraded,nonword,671,1,-1,-1,1,1,-1.4903129657228018,-91
S52,CARDS,152,low,related,degraded,clear,nonword,690,1,-1,1,-1,1,-1.4492753623188406,-88
S52,HAND,154,high,related,degraded,degraded,nonword,652,-1,-1,1,1,1,-1.5337423312883436,-86
S52,FRIGHT,155,low,unrelated,degraded,degraded,word,983,1,1,1,1,-1,-1.017293997965412,-85
S52,REASON,156,high,related,degraded,degraded,word,598,-1,-1,1,1,-1,-1.6722408026755853,-84
S52,BACK,157,high,related,degraded,degraded,word,549,-1,-1,1,1,-1,-1.8214936247723132,-83
S52,SHOWER,158,low,unrelated,degraded,degraded,word,506,1,1,1,1,-1,-1.976284584980237,-82
S52,TELL,161,high,unrelated,clear,clear,nonword,501,-1,1,-1,-1,1,-1.996007984031936,-79
S52,FEMALE,162,high,unrelated,degraded,clear,word,658,-1,1,1,-1,-1,-1.5197568389057752,-78
S52,OPEN,165,high,unrelated,clear,clear,nonword,486,-1,1,-1,-1,1,-2.05761316872428,-75
S52,PLANE,169,high,related,clear,degraded,nonword,582,-1,-1,-1,1,1,-1.7182130584192439,-71
S52,OYSTER,172,low,related,degraded,clear,nonword,850,1,-1,1,-1,1,-1.1764705882352942,-68
S52,STOP,174,high,unrelated,degraded,clear,nonword,697,-1,1,1,-1,1,-1.4347202295552368,-66
S52,HOLD,175,high,unrelated,degraded,degraded,word,699,-1,1,1,1,-1,-1.4306151645207439,-65
S52,VAMPIRE,176,low,related,clear,degraded,word,610,1,-1,-1,1,-1,-1.639344262295082,-64
S52,COWBOY,182,low,related,clear,degraded,nonword,656,1,-1,-1,1,1,-1.524390243902439,-58
S52,PARTY,183,high,related,degraded,clear,word,588,-1,-1,1,-1,-1,-1.7006802721088434,-57
S52,STICK,184,low,unrelated,degraded,degraded,word,569,1,1,1,1,-1,-1.757469244288225,-56
S52,SHORT,185,high,related,clear,degraded,word,660,-1,-1,-1,1,-1,-1.5151515151515151,-55
S52,LIQUID,186,high,unrelated,clear,clear,word,1794,-1,1,-1,-1,-1,-0.5574136008918618,-54
S52,ROCKET,188,low,related,degraded,clear,nonword,515,1,-1,1,-1,1,-1.941747572815534,-52
S52,INSECT,189,low,related,degraded,degraded,word,627,1,-1,1,1,-1,-1.594896331738437,-51
S52,REEF,192,low,unrelated,degraded,clear,nonword,734,1,1,1,-1,1,-1.3623978201634876,-48
S52,BREAD,194,low,related,clear,degraded,word,602,1,-1,-1,1,-1,-1.6611295681063123,-46
S52,WASH,195,low,unrelated,clear,clear,word,523,1,1,-1,-1,-1,-1.9120458891013383,-45
S52,PICK,197,high,unrelated,clear,clear,nonword,537,-1,1,-1,-1,1,-1.86219739292365,-43
S52,CENTER,205,high,related,degraded,clear,nonword,641,-1,-1,1,-1,1,-1.5600624024960998,-35
S52,HEART,206,high,related,clear,degraded,word,491,-1,-1,-1,1,-1,-2.0366598778004072,-34
S52,SAME,208,high,related,degraded,degraded,nonword,800,-1,-1,1,1,1,-1.25,-32
S52,CARE,210,high,unrelated,clear,degraded,nonword,648,-1,1,-1,1,1,-1.5432098765432098,-30
S52,SAND,211,low,unrelated,clear,clear,word,644,1,1,-1,-1,-1,-1.5527950310559007,-29
S52,UGLY,213,low,related,clear,degraded,nonword,596,1,-1,-1,1,1,-1.6778523489932886,-27
S52,PEACE,217,high,unrelated,clear,degraded,nonword,592,-1,1,-1,1,1,-1.6891891891891893,-23
S52,FROG,218,low,unrelated,degraded,clear,word,944,1,1,1,-1,-1,-1.0593220338983051,-22
S52,LIGHT,220,high,unrelated,clear,degraded,nonword,696,-1,1,-1,1,1,-1.4367816091954022,-20
S52,COAT,222,low,unrelated,degraded,clear,nonword,634,1,1,1,-1,1,-1.5772870662460567,-18
S52,GARDEN,223,high,unrelated,degraded,degraded,word,562,-1,1,1,1,-1,-1.7793594306049823,-17
S52,HABIT,225,low,related,degraded,degraded,nonword,1174,1,-1,1,1,1,-0.8517887563884157,-15
S52,SOCCER,227,low,related,clear,clear,nonword,622,1,-1,-1,-1,1,-1.607717041800643,-13
S52,CASE,232,high,related,degraded,clear,nonword,723,-1,-1,1,-1,1,-1.3831258644536653,-8
S52,STUDY,235,high,unrelated,clear,clear,nonword,621,-1,1,-1,-1,1,-1.6103059581320451,-5
S52,THIEF,237,low,related,clear,degraded,nonword,544,1,-1,-1,1,1,-1.838235294117647,-3
S52,SPACE,238,high,unrelated,degraded,clear,word,838,-1,1,1,-1,-1,-1.1933174224343674,-2
S52,LONG,240,high,unrelated,degraded,clear,nonword,937,-1,1,1,-1,1,-1.0672358591248665,0
S52,ARMY,242,high,related,clear,clear,word,618,-1,-1,-1,-1,-1,-1.6181229773462784,2
S52,PINT,243,low,related,degraded,clear,word,592,1,-1,1,-1,-1,-1.6891891891891893,3
S52,ALONE,244,high,related,clear,degraded,word,655,-1,-1,-1,1,-1,-1.5267175572519085,4
S52,COUNTRY,247,high,unrelated,clear,degraded,nonword,737,-1,1,-1,1,1,-1.3568521031207599,7
S52,JAIL,248,low,unrelated,clear,clear,word,540,1,1,-1,-1,-1,-1.8518518518518519,8
S52,TUNE,250,low,related,degraded,degraded,nonword,545,1,-1,1,1,1,-1.834862385321101,10
S52,CANDY,251,low,unrelated,clear,degraded,word,615,1,1,-1,1,-1,-1.6260162601626016,11
S52,NURSE,253,low,unrelated,degraded,clear,nonword,818,1,1,1,-1,1,-1.2224938875305624,13
S52,TAKE,256,high,related,degraded,clear,nonword,689,-1,-1,1,-1,1,-1.4513788098693758,16
S52,CAKE,257,low,related,clear,degraded,word,804,1,-1,-1,1,-1,-1.243781094527363,17
S52,HURT,258,low,unrelated,degraded,clear,word,720,1,1,1,-1,-1,-1.3888888888888888,18
S52,PRESENT,259,high,related,degraded,degraded,word,615,-1,-1,1,1,-1,-1.6260162601626016,19
S52,HANGER,260,low,related,clear,degraded,word,730,1,-1,-1,1,-1,-1.36986301369863,20
S52,STRONG,262,high,unrelated,degraded,clear,nonword,576,-1,1,1,-1,1,-1.7361111111111112,22
S52,SPOT,267,high,unrelated,clear,clear,nonword,698,-1,1,-1,-1,1,-1.4326647564469914,27
S52,SHOW,271,high,related,clear,degraded,nonword,549,-1,-1,-1,1,1,-1.8214936247723132,31
S52,RIDE,273,high,unrelated,clear,degraded,nonword,658,-1,1,-1,1,1,-1.5197568389057752,33
S52,DUCK,274,low,unrelated,clear,clear,word,784,1,1,-1,-1,-1,-1.2755102040816326,34
S52,CIRCLE,278,high,related,degraded,degraded,nonword,646,-1,-1,1,1,1,-1.5479876160990713,38
S52,DARK,281,high,related,clear,degraded,nonword,729,-1,-1,-1,1,1,-1.3717421124828533,41
S52,SEAT,282,high,unrelated,degraded,clear,word,646,-1,1,1,-1,-1,-1.5479876160990713,42
S52,OCEAN,284,low,related,clear,degraded,nonword,842,1,-1,-1,1,1,-1.187648456057007,44
S52,SCENT,285,low,related,degraded,clear,word,715,1,-1,1,-1,-1,-1.3986013986013985,45
S52,POLICE,286,high,unrelated,degraded,degraded,word,596,-1,1,1,1,-1,-1.6778523489932886,46
S52,MAIL,290,low,unrelated,degraded,clear,word,706,1,1,1,-1,-1,-1.4164305949008498,50
S52,WOOL,291,low,unrelated,degraded,degraded,word,664,1,1,1,1,-1,-1.5060240963855422,51
S52,PLANT,295,high,unrelated,degraded,degraded,nonword,729,-1,1,1,1,1,-1.3717421124828533,55
S52,CHEAT,296,low,related,degraded,degraded,word,708,1,-1,1,1,-1,-1.4124293785310735,56
S52,POLE,297,low,related,clear,degraded,word,698,1,-1,-1,1,-1,-1.4326647564469914,57
S52,ANSWER,301,high,related,clear,degraded,nonword,590,-1,-1,-1,1,1,-1.694915254237288,61
S52,COST,303,high,unrelated,clear,clear,nonword,569,-1,1,-1,-1,1,-1.757469244288225,63
S52,IDEA,308,high,unrelated,degraded,clear,nonword,615,-1,1,1,-1,1,-1.6260162601626016,68
S52,KNOW,309,high,related,degraded,degraded,word,633,-1,-1,1,1,-1,-1.5797788309636651,69
S52,GLORY,311,low,unrelated,clear,degraded,nonword,645,1,1,-1,1,1,-1.550387596899225,71
S52,BLUE,313,high,related,degraded,degraded,nonword,515,-1,-1,1,1,1,-1.941747572815534,73
S52,KING,315,low,related,clear,clear,nonword,420,1,-1,-1,-1,1,-2.380952380952381,75
S52,BRAVE,317,low,unrelated,clear,clear,nonword,490,1,1,-1,-1,1,-2.0408163265306123,77
S52,LIFE,320,high,related,degraded,degraded,nonword,697,-1,-1,1,1,1,-1.4347202295552368,80
S52,FRIEND,321,high,related,clear,degraded,word,762,-1,-1,-1,1,-1,-1.3123359580052494,81
S52,HOSTAGE,325,low,related,clear,degraded,nonword,575,1,-1,-1,1,1,-1.7391304347826086,85
S52,HANDS,326,high,related,clear,clear,word,650,-1,-1,-1,-1,-1,-1.5384615384615385,86
S52,HARD,327,high,unrelated,degraded,clear,word,644,-1,1,1,-1,-1,-1.5527950310559007,87
S52,NERVOUS,328,low,related,degraded,degraded,word,559,1,-1,1,1,-1,-1.7889087656529516,88
S52,GARBAGE,331,low,unrelated,clear,degraded,nonword,624,1,1,-1,1,1,-1.6025641025641026,91
S52,TIGER,333,low,related,clear,degraded,nonword,546,1,-1,-1,1,1,-1.8315018315018314,93
S52,SILVER,334,low,unrelated,degraded,clear,word,630,1,1,1,-1,-1,-1.5873015873015872,94
S52,GUILT,335,low,unrelated,clear,degraded,word,589,1,1,-1,1,-1,-1.697792869269949,95
S52,NIGHT,339,high,related,clear,degraded,nonword,561,-1,-1,-1,1,1,-1.7825311942959001,99
S52,EAGLE,340,low,unrelated,degraded,clear,word,649,1,1,1,-1,-1,-1.5408320493066257,100
S52,SHOE,341,low,unrelated,clear,degraded,word,532,1,1,-1,1,-1,-1.8796992481203008,101
S52,NICE,343,low,unrelated,clear,degraded,nonword,552,1,1,-1,1,1,-1.8115942028985508,103
S52,VISION,344,high,unrelated,degraded,clear,word,640,-1,1,1,-1,-1,-1.5625,104
S52,OVEN,345,low,unrelated,degraded,degraded,word,553,1,1,1,1,-1,-1.8083182640144666,105
S52,GIRL,349,high,related,clear,degraded,nonword,663,-1,-1,-1,1,1,-1.5082956259426847,109
S52,BLADE,350,low,related,clear,clear,word,581,1,-1,-1,-1,-1,-1.721170395869191,110
S52,YEAR,353,high,related,clear,degraded,nonword,614,-1,-1,-1,1,1,-1.6286644951140066,113
S52,COLD,354,high,related,clear,clear,word,536,-1,-1,-1,-1,-1,-1.8656716417910448,114
S52,LIKE,358,high,unrelated,clear,clear,nonword,583,-1,1,-1,-1,1,-1.7152658662092624,118
S52,BUNNY,359,low,unrelated,degraded,clear,word,661,1,1,1,-1,-1,-1.51285930408472,119
S52,FLOWER,360,low,related,degraded,degraded,word,626,1,-1,1,1,-1,-1.597444089456869,120
S52,DONKEY,361,low,unrelated,degraded,degraded,word,761,1,1,1,1,-1,-1.314060446780552,121
S52,SLIMY,363,low,unrelated,clear,clear,nonword,850,1,1,-1,-1,1,-1.1764705882352942,123
S52,SMOKE,364,high,related,degraded,clear,word,517,-1,-1,1,-1,-1,-1.9342359767891684,124
S52,PUPPY,365,low,related,degraded,degraded,word,1044,1,-1,1,1,-1,-0.9578544061302682,125
S52,JUICE,366,low,related,degraded,degraded,word,577,1,-1,1,1,-1,-1.733102253032929,126
S52,BREAK,367,low,related,degraded,degraded,word,666,1,-1,1,1,-1,-1.5015015015015014,127
S52,SEAFOOD,369,low,related,clear,clear,nonword,543,1,-1,-1,-1,1,-1.8416206261510129,129
S52,READ,370,high,related,clear,clear,word,532,-1,-1,-1,-1,-1,-1.8796992481203008,130
S52,SNAKE,372,low,related,clear,degraded,nonword,592,1,-1,-1,1,1,-1.6891891891891893,132
S52,CORN,375,low,unrelated,degraded,degraded,nonword,757,1,1,1,1,1,-1.321003963011889,135
S52,LOCK,376,low,related,clear,degraded,word,726,1,-1,-1,1,-1,-1.3774104683195592,136
S52,DEFEND,377,low,related,clear,clear,word,961,1,-1,-1,-1,-1,-1.0405827263267429,137
S52,FINGER,379,high,related,clear,degraded,nonword,762,-1,-1,-1,1,1,-1.3123359580052494,139
S52,UNCLE,380,high,unrelated,clear,clear,word,586,-1,1,-1,-1,-1,-1.7064846416382253,140
S52,FLOOR,381,high,unrelated,clear,clear,word,489,-1,1,-1,-1,-1,-2.044989775051125,141
S52,TUSK,382,low,related,clear,clear,word,676,1,-1,-1,-1,-1,-1.4792899408284024,142
S52,SORRY,390,high,unrelated,degraded,degraded,nonword,631,-1,1,1,1,1,-1.5847860538827259,150
S52,STICKY,391,low,unrelated,degraded,degraded,word,879,1,1,1,1,-1,-1.1376564277588168,151
S52,ENGINE,392,high,related,degraded,degraded,word,583,-1,-1,1,1,-1,-1.7152658662092624,152
S52,THINK,394,high,unrelated,degraded,clear,nonword,651,-1,1,1,-1,1,-1.5360983102918586,154
S52,BREATH,395,high,related,degraded,degraded,word,821,-1,-1,1,1,-1,-1.218026796589525,155
S52,WATER,399,high,unrelated,clear,degraded,nonword,569,-1,1,-1,1,1,-1.757469244288225,159
S52,RIGHT,400,high,related,degraded,clear,word,565,-1,-1,1,-1,-1,-1.7699115044247788,160
S52,PANTS,401,low,unrelated,degraded,degraded,word,705,1,1,1,1,-1,-1.4184397163120568,161
S52,FIGHT,402,high,unrelated,clear,degraded,word,615,-1,1,-1,1,-1,-1.6260162601626016,162
S52,HAVE,403,high,unrelated,degraded,clear,word,552,-1,1,1,-1,-1,-1.8115942028985508,163
